,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,71,127,7,3917,260,32.64,8219,47.65,7,24,537,32,28,0,71,69,4392,2445,41,4/13,6/50,59.63,3.34,107.1,1,0,0
1,ODIs,207,196,26,5606,133*,32.97,7463,75.11,10,30,526,118,50,0,207,134,5091,4127,89,3/12,3/12,46.37,4.86,57.2,0,0,0
2,T20Is,67,65,10,1611,89*,29.29,1386,116.23,0,10,144,69,12,0,67,30,479,622,22,3/23,3/23,28.27,7.79,21.7,0,0,0
3,First-class,122,211,12,7295,260,36.65,,,14,40,,,68,0,122,,7432,3909,71,5/87,,55.05,3.15,104.6,,1,0
4,List A,275,261,36,7652,133*,34.00,,,14,44,,,66,0,275,,7003,5464,135,4/21,4/21,40.47,4.68,51.8,2,0,0
5,T20s,187,181,38,4571,106*,31.96,3876,117.93,2,29,388,191,45,0,187,92,1636,1957,70,3/10,3/10,27.95,7.17,23.3,0,0,0
