,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,6,6,0,82,32,13.66,98,83.67,0,0,13,2,2,0,6,1,7,9,0,-,-,-,7.71,-,0,0,0
1,First-class,25,47,1,1280,144,27.82,,,1,7,,,13,0,25,7,174,72,2,1/7,1/7,36.00,2.48,87.0,0,0,0
2,List A,25,25,1,633,103*,26.37,660,95.90,1,2,79,21,4,0,25,9,241,212,5,2/22,2/22,42.40,5.27,48.2,0,0,0
3,T20s,2,1,0,37,37,37.00,26,142.30,0,0,3,3,1,0,2,2,24,30,0,-,-,-,7.50,-,0,0,0
