,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,30,55,8,1402,125*,29.82,3014,46.51,3,8,157,11,74,5,30,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,1,1,0,6,6,6.00,8,75.00,0,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,97,150,27,4172,131*,33.91,,,7,24,,,242,25,97,-,-,-,-,-,-,-,-,-,-,-,-
3,List A,39,32,4,480,48,17.14,,,0,0,,,22,8,39,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,29,23,3,321,38,16.05,379,84.69,0,0,28,7,16,6,29,-,-,-,-,-,-,-,-,-,-,-,-
