,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,29,54,2,1459,147,28.05,3412,42.76,2,5,171,6,36,1,29,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,63,58,6,2521,170,48.48,3332,75.66,6,13,194,42,64,9,63,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,12,10,0,186,55,18.60,129,144.18,0,1,21,9,5,0,12,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,57,99,7,3441,215*,37.40,7706,44.65,8,13,372,18,61,1,57,1,12,5,0,-,-,-,2.50,-,0,0,0
4,List A,87,82,6,3497,170,46.01,4678,74.75,9,19,266,62,97,15,87,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,28,25,1,550,88,22.91,418,131.57,0,2,48,23,6,4,28,-,-,-,-,-,-,-,-,-,-,-,-
