,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,3,5,1,181,69,45.25,284,63.73,0,3,12,7,0,0,3,4,408,242,1,1/30,1/139,242.00,3.55,408.0,0,0,0
1,ODIs,41,35,3,543,101,16.96,597,90.95,1,1,37,23,11,0,41,38,1744,1675,40,5/27,5/27,41.87,5.76,43.6,2,1,0
2,T20Is,38,25,6,291,37*,15.31,243,119.75,0,0,13,21,19,0,38,36,672,954,31,3/20,3/20,30.77,8.51,21.6,0,0,0
3,First-class,39,64,9,1522,109,27.67,,,1,9,,,20,0,39,66,4472,2098,88,7/90,9/61,23.84,2.81,50.8,6,2,0
4,List A,85,72,11,1301,113,21.32,,,2,4,,,29,0,85,79,3208,2741,92,5/27,5/27,29.79,5.12,34.8,3,1,0
5,T20s,145,108,24,1402,64*,16.69,969,144.68,0,1,84,98,57,0,145,139,2652,3547,131,4/15,4/15,27.07,8.02,20.2,3,0,0
