,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,1,1,0,2,2,2.00,9,22.22,0,0,0,0,1,0,1,2,138,104,1,1/73,1/104,104.00,4.52,138.0,0,0,0
1,ODIs,56,47,9,1034,92*,27.21,794,130.22,0,4,94,57,11,0,56,55,2290,2229,70,4/35,4/35,31.84,5.84,32.7,5,0,0
2,T20Is,47,39,13,465,47,17.88,329,141.33,0,0,30,32,11,0,47,40,595,908,25,2/10,2/10,36.32,9.15,23.8,0,0,0
3,First-class,17,24,1,609,128,26.47,,,2,0,,,6,0,17,31,2083,1104,54,5/36,9/78,20.44,3.18,38.5,4,3,0
4,List A,93,78,18,1953,132*,32.55,,,2,8,,,22,0,93,90,3777,3418,131,6/28,6/28,26.09,5.42,28.8,5,4,0
5,T20s,301,252,62,4966,121*,26.13,2924,169.83,2,17,335,385,138,0,301,279,5077,6964,270,4/11,4/11,25.79,8.23,18.8,7,0,0
