,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,1,2,1,52,29,52.00,198,26.26,0,0,6,1,0,0,1,2,180,88,2,1/36,2/88,44.00,2.93,90.0,0,0,0
1,ODIs,2,1,0,7,7,7.00,12,58.33,0,0,0,0,0,0,2,2,53,54,2,2/23,2/23,27.00,6.11,26.5,0,0,0
2,First-class,68,113,14,2613,108*,26.39,,,1,14,,,30,0,68,111,7375,3773,155,6/74,9/42,24.34,3.06,47.5,6,6,0
3,List A,56,51,10,1194,84*,29.12,,,0,9,,,14,0,56,51,1991,1665,55,5/19,5/19,30.27,5.01,36.2,2,1,0
4,T20s,32,26,5,425,65*,20.23,426,99.76,0,2,26,17,7,0,32,23,376,535,25,5/20,5/20,21.40,8.53,15.0,1,1,0
