,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,36,61,15,707,45,15.36,1903,37.15,0,0,70,4,20,0,36,59,8067,4350,117,8/49,10/174,37.17,3.23,68.9,8,4,1
1,ODIs,42,25,10,164,29*,10.93,263,62.35,0,0,17,1,7,0,42,40,2022,1668,38,3/30,3/30,43.89,4.94,53.2,0,0,0
2,T20Is,7,4,2,17,8,8.50,29,58.62,0,0,2,0,1,0,7,7,121,137,7,4/17,4/17,19.57,6.79,17.2,1,0,0
3,First-class,100,166,34,1616,47*,12.24,,,0,0,,,52,0,100,174,21451,10969,382,9/78,15/149,28.71,3.06,56.1,20,20,4
4,List A,81,45,19,322,52*,12.38,,,0,1,35,3,16,0,81,79,4077,3031,109,6/36,6/36,27.80,4.46,37.4,2,1,0
5,T20s,45,19,15,50,8*,12.50,62,80.64,0,0,4,0,7,0,45,45,918,1042,56,4/17,4/17,18.60,6.81,16.3,2,0,0
