,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,13,25,0,754,93,30.16,996,75.70,0,5,74,27,6,0,13,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,34,32,3,1156,127,39.86,1068,108.23,4,4,87,42,15,0,34,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,11,9,0,109,26,12.11,92,118.47,0,0,13,4,2,0,11,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,34,62,3,1989,107,33.71,2560,77.69,1,12,253,49,27,0,34,-,-,-,-,-,-,-,-,-,-,-,-
4,List A,50,48,4,1664,127,37.81,1645,101.15,5,7,131,60,27,0,50,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,29,27,1,639,100,24.57,465,137.41,1,3,56,35,11,0,29,-,-,-,-,-,-,-,-,-,-,-,-
