,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,56,106,7,3449,212,34.83,8426,40.93,8,17,331,10,26,0,56,35,1845,993,17,6/29,6/29,58.41,3.22,108.5,0,1,0
1,ODIs,10,10,0,278,78,27.80,483,57.55,0,1,15,0,3,0,10,5,152,140,1,1/56,1/56,140.00,5.52,152.0,0,0,0
2,First-class,141,252,19,9118,212,39.13,,,21,48,,,87,0,141,71,2489,1280,25,6/29,6/29,51.20,3.08,99.5,0,1,0
3,List A,53,53,7,1789,108,38.89,,,3,9,,,11,0,53,19,528,411,6,1/6,1/6,68.50,4.67,88.0,0,0,0
