,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,43,62,21,198,20*,4.82,521,38.00,0,0,25,5,16,0,43,74,6838,3849,129,8/62,13/121,29.83,3.37,53.0,4,5,1
1,ODIs,25,16,9,24,12*,3.42,63,38.09,0,0,1,0,1,0,25,25,1148,1134,33,3/17,3/17,34.36,5.92,34.7,0,0,0
2,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,1,0,2,2,42,56,3,3/44,3/44,18.66,8.00,14.0,0,0,0
3,First-class,98,134,52,463,20*,5.64,,,0,0,,,26,0,98,174,14400,8169,283,8/62,13/121,28.86,3.40,50.8,7,8,1
4,List A,51,29,17,64,12*,5.33,131,48.85,0,0,3,1,1,0,51,51,2317,2027,68,5/33,5/33,29.80,5.24,34.0,1,1,0
5,T20s,39,8,6,4,2*,2.00,13,30.76,0,0,0,0,4,0,39,37,642,802,32,3/19,3/19,25.06,7.49,20.0,0,0,0
