,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,4,1,104,75,34.66,251,41.43,0,1,11,2,2,0,2,3,60,45,0,-,-,-,4.50,-,0,0,0
1,ODIs,33,28,10,524,52*,29.11,590,88.81,0,2,52,11,13,0,33,31,818,710,14,3/13,3/13,50.71,5.20,58.4,0,0,0
2,T20Is,8,8,1,113,34*,16.14,115,98.26,0,0,8,3,5,0,8,7,88,99,4,2/21,2/21,24.75,6.75,22.0,0,0,0
3,First-class,36,56,6,2993,282,59.86,4602,65.03,11,11,282,84,26,0,36,48,2441,1430,27,4/33,7/98,52.96,3.51,90.4,1,0,0
4,List A,109,100,30,2815,110,40.21,3244,86.77,3,17,221,63,46,0,109,85,2498,2028,51,5/43,5/43,39.76,4.87,48.9,0,1,0
5,T20s,59,52,12,884,59*,22.10,803,110.08,0,1,74,25,21,0,59,32,357,441,14,2/9,2/9,31.50,7.41,25.5,0,0,0
