,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,7,14,5,51,25*,5.66,281,18.14,0,0,5,2,0,0,7,11,750,504,8,3/87,3/99,63.00,4.03,93.7,0,0,0
1,First-class,74,107,27,878,63,10.97,,,0,3,,,23,0,74,123,10549,6363,153,5/65,6/119,41.58,3.61,68.9,5,1,0
2,List A,77,42,22,226,26*,11.30,337,67.06,0,0,12,11,17,0,77,76,3644,3338,111,5/24,5/24,30.07,5.49,32.8,3,2,0
3,T20s,30,10,3,38,13,5.42,41,92.68,0,0,1,1,2,0,30,29,546,786,30,4/10,4/10,26.20,8.63,18.2,1,0,0
