,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,15,26,0,622,94,23.92,1094,56.85,0,4,85,2,26,2,15,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,33,33,2,768,121,24.77,871,88.17,1,3,82,12,21,3,33,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,18,18,0,391,61,21.72,279,140.14,0,2,32,19,10,0,18,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,60,103,6,4684,274,48.28,6953,67.36,13,22,605,51,88,10,60,-,-,-,-,-,-,-,-,-,-,-,-
4,List A,109,107,5,3879,143*,38.02,4215,92.02,8,19,431,74,73,30,109,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,72,68,2,1205,70,18.25,934,129.01,0,5,122,43,35,16,72,-,-,-,-,-,-,-,-,-,-,-,-
