,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,26,45,19,259,45*,9.96,568,45.59,0,0,33,4,11,0,26,43,4068,2651,33,5/166,5/210,80.33,3.91,123.2,0,1,0
1,ODIs,99,50,23,132,17,4.88,237,55.69,0,0,13,2,20,0,99,97,4432,4191,124,6/26,6/26,33.79,5.67,35.7,7,1,0
2,T20Is,27,14,9,17,8*,3.40,30,56.66,0,0,1,0,1,0,27,26,567,879,28,3/31,3/31,31.39,9.30,20.2,0,0,0
3,First-class,52,79,27,485,45*,9.32,,,0,0,,,17,0,52,85,7105,4636,80,5/22,6/80,57.95,3.91,88.8,0,3,0
4,List A,168,92,40,335,45,6.44,507,66.07,0,0,26,9,42,0,168,165,7778,6854,240,6/18,6/18,28.55,5.28,32.4,10,5,0
5,T20s,98,35,18,80,36,4.70,99,80.80,0,0,6,2,24,0,98,97,2015,2772,117,5/32,5/32,23.69,8.25,17.2,3,1,0
