,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,3,5,0,193,76,38.60,399,48.37,0,1,22,0,1,0,3,-,-,-,-,-,-,-,-,-,-,-,-
1,First-class,46,74,2,3299,189,45.81,7182,45.93,7,18,420,17,26,0,46,10,86,80,0,-,-,-,5.58,-,0,0,0
2,List A,59,58,3,2118,144*,38.50,3060,69.21,2,13,200,27,20,0,59,-,-,-,-,-,-,-,-,-,-,-,-
3,T20s,7,7,0,119,45,17.00,130,91.53,0,0,15,1,4,0,7,-,-,-,-,-,-,-,-,-,-,-,-
