,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,11,22,2,481,66,24.05,875,54.97,0,4,57,6,3,0,11,7,144,98,0,-,-,-,4.08,-,0,0,0
1,ODIs,63,56,7,1255,102,25.61,1369,91.67,1,5,144,24,32,0,63,20,290,325,3,1/12,1/12,108.33,6.72,96.6,0,0,0
2,T20Is,41,40,5,906,80,25.88,739,122.59,0,4,87,28,22,0,41,8,67,70,6,3/11,3/11,11.66,6.26,11.1,0,0,0
3,First-class,58,101,16,2772,165,32.61,4856,57.08,4,14,351,30,48,0,58,55,1201,704,16,3/17,3/19,44.00,3.51,75.0,0,0,0
4,List A,152,142,18,3501,112,28.23,3789,92.39,3,17,352,85,71,0,152,74,1613,1522,52,6/43,6/43,29.26,5.66,31.0,3,1,0
5,T20s,140,129,19,2958,122,26.89,2415,122.48,1,14,245,112,71,0,140,31,349,417,18,3/11,3/11,23.16,7.16,19.3,0,0,0
