,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,37,72,2,1776,150,25.37,3681,48.24,3,4,238,11,35,0,37,4,24,12,0,-,-,-,3.00,-,0,0,0
1,ODIs,78,78,2,2434,144,32.02,3423,71.10,4,16,238,37,21,0,78,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,14,13,0,119,36,9.15,134,88.80,0,0,14,3,4,0,14,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,107,194,7,6371,204,34.06,,,17,21,,,99,0,107,22,303,217,3,1/6,1/6,72.33,4.29,101.0,0,0,0
4,List A,171,171,7,5592,144,34.09,7510,74.46,10,35,548,111,59,2,171,5,36,38,2,2/18,2/18,19.00,6.33,18.0,0,0,0
5,T20s,106,104,7,2132,82*,21.97,1849,115.30,0,8,197,79,35,0,106,3,30,33,0,-,-,-,6.60,-,0,0,0
