,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,4,8,0,73,22,9.12,220,33.18,0,0,8,0,2,0,4,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,37,34,0,1038,120,30.52,1464,70.90,3,3,101,19,10,0,37,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,13,13,2,355,58,32.27,301,117.94,0,1,38,12,2,0,13,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,85,148,11,6068,216,44.29,10678,56.82,18,29,662,106,96,25,85,8,89,83,2,1/14,1/14,41.50,5.59,44.5,0,0,0
4,List A,142,137,6,4373,150*,33.38,5499,79.52,12,19,390,123,80,25,142,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,102,97,9,2139,105,24.30,1794,119.23,1,8,186,82,40,16,102,-,-,-,-,-,-,-,-,-,-,-,-
