,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,4,2,0,0*,0.00,7,0.00,0,0,0,0,0,0,2,2,258,191,1,1/107,1/107,191.00,4.44,258.0,0,0,0
1,First-class,21,28,9,58,12*,3.05,166,34.93,0,0,7,1,5,0,21,34,3239,1899,60,6/51,10/139,31.65,3.51,53.9,3,1,1
2,List A,8,4,1,7,6,2.33,13,53.84,0,0,1,0,0,0,8,8,348,349,5,2/31,2/31,69.80,6.01,69.6,0,0,0
3,T20s,5,-,-,-,-,-,-,-,-,-,-,-,1,0,5,5,102,136,7,4/17,4/17,19.42,8.00,14.5,1,0,0
