,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,13,19,6,56,16,4.30,138,40.57,0,0,3,4,1,0,13,21,1845,985,28,4/37,5/66,35.17,3.20,65.8,2,0,0
1,ODIs,54,25,16,58,18*,6.44,120,48.33,0,0,6,0,10,0,54,53,2705,2333,103,6/43,6/43,22.65,5.17,26.2,3,5,0
2,T20Is,30,13,5,27,8,3.37,45,60.00,0,0,1,2,6,0,30,30,663,848,48,5/22,5/22,17.66,7.67,13.8,1,1,0
3,First-class,30,39,19,87,16,4.35,279,31.18,0,0,9,4,5,0,30,52,4139,1933,78,5/28,6/33,24.78,2.80,53.0,7,1,0
4,List A,60,27,16,62,18*,5.63,130,47.69,0,0,6,0,10,0,60,59,2991,2497,118,6/43,6/43,21.16,5.00,25.3,3,6,0
5,T20s,88,29,18,55,11*,5.00,94,58.51,0,0,2,4,18,0,88,88,1968,2366,110,5/22,5/22,21.50,7.21,17.8,2,1,0
