,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,45,85,5,2655,146,33.18,4968,53.44,4,16,305,23,36,1,45,62,3345,1910,42,5/51,8/110,45.47,3.42,79.6,0,1,0
1,ODIs,182,157,42,3976,128*,34.57,5182,76.72,3,21,311,56,61,0,182,132,4066,3501,76,3/4,3/4,46.06,5.16,53.5,0,0,0
2,T20Is,76,69,15,1251,64*,23.16,1024,122.16,0,3,100,42,28,0,76,51,689,832,31,3/18,3/18,26.83,7.24,22.2,0,0,0
3,First-class,105,188,17,5912,152,34.57,,,11,30,,,91,1,105,,8643,4803,134,7/94,,35.84,3.33,64.5,4,3,1
4,List A,268,239,53,6761,130,36.34,,,7,38,,,103,0,268,,7250,5817,156,5/66,5/66,37.28,4.81,46.4,1,1,0
5,T20s,196,177,34,3448,64*,24.11,2916,118.24,0,11,266,111,88,0,196,144,2156,2555,99,3/6,3/6,25.80,7.11,21.7,0,0,0
