,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,2,2,0,0,0,0.00,9,0.00,0,0,0,0,1,0,2,1,18,16,0,-,-,-,5.33,-,0,0,0
1,First-class,76,129,3,4142,195,32.87,7844,52.80,7,20,,,38,0,76,,2526,1353,30,4/55,4/80,45.10,3.21,84.2,1,0,0
2,List A,95,89,8,2803,149*,34.60,3782,74.11,7,14,231,59,27,0,95,,1256,1075,27,3/18,3/18,39.81,5.13,46.5,0,0,0
3,T20s,12,11,1,198,50,19.80,194,102.06,0,1,19,5,3,0,12,3,30,50,0,-,-,-,10.00,-,0,0,0
