,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,58,112,1,4327,206,38.98,7648,56.57,9,27,538,35,14,0,58,5,30,20,0,-,-,-,4.00,-,0,0,0
1,ODIs,201,199,8,6871,154,35.97,8823,77.87,11,47,752,82,52,0,201,2,6,13,0,-,-,-,13.00,-,0,0,0
2,T20Is,75,75,5,1613,103*,23.04,1383,116.63,1,6,174,41,18,0,75,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,88,164,7,6637,206,42.27,,,15,40,,,28,0,88,,252,193,0,-,-,-,4.59,-,0,0,0
4,List A,247,245,11,8787,157,37.55,10821,81.20,16,56,,,65,0,247,,12,19,0,-,-,-,9.50,-,0,0,0
5,T20s,191,190,17,5225,141*,30.20,4349,120.14,3,33,538,159,55,0,191,2,13,18,0,-,-,-,8.30,-,0,0,0
