,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,4.0,18,1,2,0,,v Pakistan,Nottingham,31 May 2019
1,2,DNB,-,-,-,-,-,,v Pakistan,Nottingham,31 May 2019
2,1,-,9.0,56,2,2,0,,v Australia,Nottingham,6 Jun 2019
3,2,1,-,-,-,-,-,,v Australia,Nottingham,6 Jun 2019
4,0,TDNB,-,-,-,-,-,,v South Africa,Southampton,10 Jun 2019
