,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,DNB,-,-,0,0,,v India,Manchester,27 Jun 2019
1,2,31,-,-,-,-,-,,v India,Manchester,27 Jun 2019
2,1,-,DNB,-,-,0,0,,v Sri Lanka,Chester-le-Street,1 Jul 2019
3,2,5,-,-,-,-,-,,v Sri Lanka,Chester-le-Street,1 Jul 2019
