,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,0*,-,-,-,-,-,,v Ireland,Nelson,16 Feb 2015
1,2,-,9.0,44,0,0,0,,v Ireland,Nelson,16 Feb 2015
2,1,DNB,-,-,-,-,-,,v Pakistan,Christchurch,21 Feb 2015
3,2,-,7.0,23,1,1,0,,v Pakistan,Christchurch,21 Feb 2015
4,1,DNB,-,-,-,-,-,,v Zimbabwe,Canberra,24 Feb 2015
