,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
140,only match in series,2010-2010,1,18,18,18.00,0,0,-,-,0,1,0,-
141,1st match in series,2001-2019,43,287,44*,10.62,0,58,4/31,27.87,0,13,0,-17.24
142,2nd match in series,2001-2019,43,510,51*,20.40,0,56,4/29,30.46,0,13,0,-10.06
143,3rd match in series,2001-2019,41,364,39,14.56,0,58,6/26,30.37,1,9,0,-15.81
144,4th match in series,2003-2014,9,131,39,21.83,0,12,3/14,28.00,0,3,0,-6.16
145,5th match in series,2003-2014,6,3,2,1.50,0,13,4/65,19.53,0,3,0,-18.03
147,World Cup,2003-2019,24,199,37,13.26,0,19,4/38,53.15,0,5,0,-39.89
148,Asia Cup,2008-2018,19,142,34*,11.83,0,18,2/25,48.22,0,5,0,-36.38
149,ICC Champions Trophy,2006-2017,7,73,30*,18.25,0,4,1/16,65.25,0,1,0,-46.99
151,tournament finals,2009-2019,5,30,18,7.50,0,5,2/48,32.80,0,0,0,-25.29
152,tournament semi-finals,2017-2017,1,30,30*,-,0,1,1/29,29.00,0,0,0,-
153,tournament quarter-finals,2015-2015,1,1,1,1.00,0,1,1/69,69.00,0,0,0,-67.99
154,preliminary matches,2003-2019,67,412,37,10.84,0,62,4/38,44.82,0,19,0,-33.98
