mobiles,prices,currency,new_used,web
iPhone Xs Max 64GB Gold,26999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Motorola One P30 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black",4249.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Sony Xperia XZ Premium - 5.46"" - 64GB Dual SIM Mobile Phone - Deepsea Black",7919.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
OPPO- F9-64G+6RAM-Blue,5990.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Sony Xperia XA1 Ultra Dual SIM - 32GB, 4GB RAM, 4G LTE, White",4499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 5 Dual Sim - 16GB, 2GB RAM, 4G LTE, Matte Black",2899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Hisense L675 , 8GB , Dual Sim , 4G , Black",999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Apple iPhone 6 - 32GB - Gold,6499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 3 Dual Sim - 16GB, 2GB RAM, 4G LTE, Matte Black",2375.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone X with FaceTime - 64GB, 4G LTE, Silver",17299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
OPPO-A3S-16G+2RAM-Purple,2690.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Apple iPhone 7 Plus - 32GB - Gold,12333.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"HTC Desire 10 Pro Dual Sim - 64GB, 4GB RAM, 4G LTE, White",4699.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Gold",1890.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Xiaomi Redmi Note 5 AI Edition Dual SIM - 64GB, 4GB RAM, 4G LTE, Red",3854.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"iQ&T IFoo H55 - 5.5"" Dual SIM 3G Mobile Phone - White",1285.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Honor 7C Dual SIM – 32GB, 3GB RAM, 4G LTE, Blue",3333.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Sico Mega LTE,1359.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Hisense E76 - 32GB, 3GB Ram, 4G , Rose Gold",2755.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy A6 Plus 2018, Dual SIM - 64GB, 4GB RAM, 4G LTE, Blue",6500.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Alcatel Mobile Phone PIXI 4 , Dual SIM , 3G , 8GB , White",1019.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Samsung Galaxy J6+ - 6.0-inch 32GB 4G Mobile Phone - Gray,2799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Oppo F9 Pro CPH1823 (Twilight Blue, 64GB)",5999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
iPhone XR 128GB Black,19900.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy J2 Core Dual Sim - 8GB, 1GB RAM, 4G LTE, Gold",1539.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Huawei Y5 Prime 2018 - 5.45-inch Dual SIM 16GB Mobile Phone - Black,2299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"HTC Desire 628 Dual Sim - 32GB, 3GB, 4G LTE, Cobalt White",3200.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone 6S with FaceTime - 32GB, 4G LTE, Rose Gold",7888.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone Xs With FaceTime - 256GB, 4G LTE, Gold",28300.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
iBRIT I5 - 5.5-inch 16GB Dual SIM 4G Mobile Phone - Black,1849.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Huawei GR3 2017  Dual Sim - 16GB, 4G LTE, Blue",3350.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Xiaomi Mi 6 Dual SIM - 64GB, 6GB RAM, 4G LTE, Black",7599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Wiko Sunny Max Dual Sim - 8 GB, 512 MB RAM, 3G,Gold",845.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Tecno Pop 1 Pro - 5.5-inch 16GB Dual SIM 3G Mobile Phone - Gold,1499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Alcatel 3c - 6.0"" - 4G Dual SIM Mobile Phone - Black",1974.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Meizu M3 Note Dual SIM - 16 GB, 4G LTE, Gold",2639.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Nokia 5.1 Plus Black,3650.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy S7 Dual Sim - 32GB, 4GB RAM, 4G LTE, Black",6800.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"IKU C50i - 5.0"" 3G Dual SIM Mobile Phone - Brown",899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"IKU U1 Dual-SIM , 16GB 3GB Ram 4G , Grey",1575.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Nokia 3.1 - 5.2-inch - 16GB Dual SIM Mobile Phone - White/Iron,2225.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Infinix Note 4 X572 Dual SIM - 16GB, 2GB RAM, 4G LTE, Ice Blue",3161.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
