,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,5,5,1,160,124*,40.00,174,91.95,1,0,12,3,1,0,5,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,24,23,2,475,63*,22.61,416,114.18,0,1,38,13,7,0,24,4,60,77,3,1/10,1/10,25.66,7.70,20.0,0,0,0
2,First-class,19,32,1,1061,104,34.22,1704,62.26,1,7,143,13,17,0,19,9,330,219,1,1/60,1/105,219.00,3.98,330.0,0,0,0
3,List A,38,35,4,1499,157,48.35,1577,95.05,4,8,145,28,18,0,38,18,449,462,12,3/41,3/41,38.50,6.17,37.4,0,0,0
4,T20s,73,66,8,1340,101,23.10,1052,127.37,1,6,115,46,20,0,73,19,228,314,11,3/22,3/22,28.54,8.26,20.7,0,0,0
