,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,17,26,4,820,105,37.27,924,88.74,1,5,80,29,11,0,17,31,2447,1027,33,6/41,7/64,31.12,2.51,74.1,1,1,0
1,ODIs,38,29,6,633,74*,27.52,590,107.28,0,3,47,26,11,0,38,38,1296,1046,24,3/26,3/26,43.58,4.84,54.0,0,0,0
2,T20Is,25,23,7,261,50,16.31,177,147.45,0,1,13,16,12,0,25,16,263,391,10,2/22,2/22,39.10,8.92,26.3,0,0,0
3,First-class,103,168,23,5328,144*,36.74,7304,72.94,12,31,,,100,0,103,161,10749,4925,166,6/24,7/64,29.66,2.74,64.7,5,2,0
4,List A,139,122,16,2707,151,25.53,,,2,9,,,58,0,139,,3848,3291,76,4/37,4/37,43.30,5.13,50.6,2,0,0
5,T20s,178,157,41,2873,72*,24.76,1744,164.73,0,9,209,176,77,0,178,117,1576,2464,65,3/4,3/4,37.90,9.38,24.2,0,0,0
