,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,92,163,19,6727,290,46.71,11169,60.22,18,30,824,49,134,0,92,7,96,48,2,2/4,2/4,24.00,3.00,48.0,0,0,0
1,ODIs,228,212,37,8376,181*,47.86,10091,83.00,20,50,694,140,137,0,228,4,42,35,0,-,-,-,5.00,-,0,0,0
2,T20Is,88,80,19,1579,63,25.88,1304,121.08,0,5,100,59,44,0,88,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,167,281,22,11214,290,43.29,,,26,59,,,209,0,167,,684,378,6,2/4,2/4,63.00,3.31,114.0,0,0,0
4,List A,294,278,42,10767,181*,45.62,,,24,70,,,180,0,294,,318,242,3,1/13,1/13,80.66,4.56,106.0,0,0,0
5,T20s,261,245,61,5810,111*,31.57,4376,132.76,1,29,400,281,114,0,261,15,186,280,8,3/28,3/28,35.00,9.03,23.2,0,0,0
