,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,27,45,4,568,47,13.85,1225,46.36,0,0,70,8,10,0,27,49,4984,2796,72,6/40,9/60,38.83,3.36,69.2,0,2,0
1,ODIs,19,12,2,158,57,15.80,214,73.83,0,1,11,3,3,0,19,19,932,798,23,4/55,4/55,34.69,5.13,40.5,1,0,0
2,T20Is,18,10,5,121,44,24.20,83,145.78,0,0,6,9,7,0,18,16,286,437,20,3/25,3/25,21.85,9.16,14.3,0,0,0
3,First-class,98,148,21,3382,105,26.62,5978,56.57,2,18,430,60,46,0,98,176,17787,9913,304,7/35,9/60,32.60,3.34,58.5,8,9,0
4,List A,74,57,10,1070,80,22.76,1142,93.69,0,5,87,36,18,0,74,71,3341,2814,92,4/43,4/43,30.58,5.05,36.3,4,0,0
5,T20s,58,39,15,630,44,26.25,445,141.57,0,0,33,37,25,0,58,55,1005,1434,62,3/21,3/21,23.12,8.56,16.2,0,0,0
