,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,T20Is,3,3,1,28,19*,14.00,19,147.36,0,0,4,0,2,0,3,3,38,55,4,2/27,2/27,13.75,8.68,9.5,0,0,0
1,First-class,65,109,12,3283,136,33.84,6938,47.31,6,20,320,63,69,0,65,82,3511,2000,57,4/39,4/39,35.08,3.41,61.5,1,0,0
2,List A,77,71,6,2388,126*,36.73,2906,82.17,3,17,175,71,38,0,77,48,1383,1415,43,3/34,3/34,32.90,6.13,32.1,0,0,0
3,T20s,76,66,23,1397,88*,32.48,1102,126.76,0,4,85,58,40,0,76,32,451,658,27,4/35,4/35,24.37,8.75,16.7,1,0,0
