,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,3,0,2,2,105,110,1,1/44,1/44,110.00,6.28,105.0,0,0,0
1,T20Is,5,2,0,2,1,1.00,4,50.00,0,0,0,0,0,0,5,4,96,125,7,3/26,3/26,17.85,7.81,13.7,0,0,0
2,First-class,40,53,13,821,71,20.52,909,90.31,0,4,101,29,14,0,40,68,6379,3398,115,6/26,7/118,29.54,3.19,55.4,4,6,0
3,List A,45,28,9,184,41*,9.68,162,113.58,0,0,17,8,9,0,45,43,2069,1789,70,4/32,4/32,25.55,5.18,29.5,3,0,0
4,T20s,62,17,8,83,42,9.22,70,118.57,0,0,8,4,16,0,62,60,1274,1622,80,4/13,4/13,20.27,7.63,15.9,2,0,0
