,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,10,14,3,216,66,19.63,271,79.70,0,1,31,5,5,0,10,20,2299,1270,27,4/93,6/105,47.03,3.31,85.1,2,0,0
1,ODIs,52,21,7,211,48*,15.07,211,100.00,0,0,19,9,17,0,52,50,2703,2437,92,5/30,5/30,26.48,5.40,29.3,7,2,0
2,T20Is,6,2,1,10,10,10.00,5,200.00,0,0,2,0,1,0,6,6,132,191,7,3/44,3/44,27.28,8.68,18.8,0,0,0
3,First-class,62,81,15,1415,81,21.43,1779,79.53,0,5,183,34,26,0,62,115,12660,6587,267,7/42,12/73,24.67,3.12,47.4,21,14,3
4,List A,116,63,18,562,48*,12.48,546,102.93,0,0,50,24,44,0,116,112,5755,5121,187,6/45,6/45,27.38,5.33,30.7,10,4,0
5,T20s,79,45,18,363,42,13.44,225,161.33,0,0,22,25,27,0,79,76,1529,2238,74,4/43,4/43,30.24,8.78,20.6,1,0,0
