,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,25,38,5,1510,162*,45.75,2942,51.32,5,9,170,1,18,0,25,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,45,43,10,1120,124*,33.93,1359,82.41,1,9,96,10,16,0,45,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,5,4,0,19,7,4.75,28,67.85,0,0,2,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,70,118,10,4319,162*,39.99,8256,52.31,9,26,472,23,58,0,70,2,11,24,0,-,-,-,13.09,-,0,0,0
4,List A,101,94,14,3281,178,41.01,3838,85.48,4,24,326,29,46,0,101,1,12,17,0,-,-,-,8.50,-,0,0,0
5,T20s,42,39,7,939,67*,29.34,745,126.04,0,8,86,23,21,0,42,1,6,5,0,-,-,-,5.00,-,0,0,0
