,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,18,29,1,1037,132,37.03,2364,43.86,1,7,131,1,17,0,18,1,6,1,0,-,-,-,1.00,-,0,0,0
1,First-class,107,189,10,7003,256,39.12,14503,48.28,16,33,974,18,115,0,107,54,1519,1029,20,2/10,3/13,51.45,4.06,75.9,0,0,0
2,List A,47,47,0,1273,149,27.08,1631,78.05,2,5,136,11,24,0,47,4,60,57,2,2/8,2/8,28.50,5.70,30.0,0,0,0
3,T20s,33,32,1,676,56,21.80,533,126.82,0,3,61,22,11,0,33,-,-,-,-,-,-,-,-,-,-,-,-
