,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,43,76,3,3118,264*,42.71,6729,46.33,9,15,350,12,43,0,43,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,95,88,9,2550,137,32.27,3096,82.36,4,15,213,34,79,7,95,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,13,10,0,163,39,16.30,157,103.82,0,0,12,2,6,0,13,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,102,178,12,7098,264*,42.75,14340,49.49,16,41,851,21,127,1,102,4,26,18,1,1/7,1/7,18.00,4.15,26.0,0,0,0
4,List A,165,151,15,4603,137,33.84,5533,83.19,6,27,431,56,136,13,165,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,77,68,3,1790,110,27.53,1347,132.88,1,10,148,61,37,2,77,-,-,-,-,-,-,-,-,-,-,-,-
