,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,17,21,0,535,73,25.47,1259,42.49,0,2,69,10,7,0,17,27,2702,1260,34,3/60,5/173,37.05,2.79,79.4,0,0,0
1,ODIs,69,54,21,898,67,27.21,1021,87.95,0,2,62,26,25,0,69,64,3079,2510,69,5/50,5/50,36.37,4.89,44.6,0,1,0
2,T20Is,31,20,7,197,37,15.15,160,123.12,0,0,17,5,12,0,31,30,593,719,34,4/11,4/11,21.14,7.27,17.4,1,0,0
3,First-class,44,65,4,1798,118,29.47,3755,47.88,2,11,242,23,35,0,44,66,6087,2968,70,3/27,5/75,42.40,2.92,86.9,0,0,0
4,List A,93,76,22,1525,86,28.24,1742,87.54,0,6,128,37,39,0,93,86,4209,3314,99,5/50,5/50,33.47,4.72,42.5,1,1,0
5,T20s,69,53,16,771,45*,20.83,604,127.64,0,0,55,34,28,0,69,67,1403,1645,69,4/11,4/11,23.84,7.03,20.3,1,0,0
