,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,13,22,1,683,116,32.52,1201,56.86,1,4,94,14,7,0,13,23,1302,659,16,3/47,4/69,41.18,3.03,81.3,0,0,0
1,ODIs,49,45,5,1109,131*,27.72,1020,108.72,1,4,86,55,11,0,49,43,1485,1502,60,5/63,5/63,25.03,6.06,24.7,2,1,0
2,T20Is,31,24,4,485,94*,24.25,351,138.17,0,2,30,26,19,0,31,21,360,495,14,2/17,2/17,35.35,8.25,25.7,0,0,0
3,First-class,53,89,10,2862,167,36.22,4874,58.71,4,13,387,50,39,0,53,61,3153,1675,40,5/22,7/60,41.87,3.18,78.8,0,1,0
4,List A,85,79,8,1988,131*,28.00,1992,99.79,1,11,163,85,28,0,85,52,1740,1708,69,5/26,5/26,24.75,5.88,25.2,2,2,0
5,T20s,136,119,23,2588,95*,26.95,1834,141.11,0,10,168,155,51,0,136,58,849,1282,36,2/17,2/17,35.61,9.06,23.5,0,0,0
