,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,72,127,12,6139,242*,53.38,11878,51.68,20,30,664,14,66,0,72,61,2079,1163,29,4/44,4/44,40.10,3.35,71.6,1,0,0
1,ODIs,149,142,14,6132,148,47.90,7494,81.82,13,39,559,49,60,0,149,65,1467,1310,37,4/22,4/22,35.40,5.35,39.6,1,0,0
2,T20Is,57,55,7,1505,73*,31.35,1236,121.76,0,9,158,26,27,0,57,12,118,164,6,2/16,2/16,27.33,8.33,19.6,0,0,0
3,First-class,139,239,19,10924,284*,49.65,20946,52.15,30,57,1274,34,130,0,139,136,6552,3677,85,5/75,5/59,43.25,3.36,77.0,1,1,0
4,List A,210,199,22,8253,148,46.62,10137,81.41,17,51,725,70,87,0,210,99,2756,2383,67,5/51,5/51,35.56,5.18,41.1,1,1,0
5,T20s,178,170,21,4433,101*,29.75,3587,123.58,1,29,418,105,71,0,178,53,758,885,30,3/33,3/33,29.50,7.00,25.2,0,0,0
