,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,16,28,0,1123,180,40.10,1874,59.92,4,4,150,10,18,0,16,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,6,6,0,146,69,24.33,184,79.34,0,1,16,1,2,0,6,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,110,194,14,7337,202*,40.76,13471,54.46,17,41,823,72,102,0,110,9,114,48,1,1/0,1/1,48.00,2.52,114.0,0,0,0
3,List A,68,68,9,2146,154,36.37,2668,80.43,3,12,181,53,28,0,68,2,18,33,1,1/20,1/20,33.00,11.00,18.0,0,0,0
4,T20s,62,59,9,1255,81*,25.10,1032,121.60,0,5,86,50,19,0,62,8,54,71,3,1/8,1/8,23.66,7.88,18.0,0,0,0
