,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,5,8,0,210,81,26.25,432,48.61,0,1,17,1,8,0,5,7,360,244,9,3/45,5/119,27.11,4.06,40.0,0,0,0
1,First-class,60,111,6,3926,182,37.39,7430,52.83,9,22,476,13,64,0,60,63,3150,2063,47,3/45,5/77,43.89,3.92,67.0,0,0,0
2,List A,27,27,2,809,91,32.36,992,81.55,0,9,66,7,11,0,27,9,366,362,7,3/46,3/46,51.71,5.93,52.2,0,0,0
3,T20s,7,6,0,42,20,7.00,50,84.00,0,0,3,0,4,0,7,4,30,59,1,1/25,1/25,59.00,11.80,30.0,0,0,0
