,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,86,111,34,923,47,11.98,2007,45.98,0,0,116,5,41,0,86,164,21905,11059,343,8/50,13/154,32.24,3.02,63.8,13,14,2
1,ODIs,29,14,10,77,30,19.25,83,92.77,0,0,7,2,7,0,29,29,1626,1334,29,4/44,4/44,46.00,4.92,56.0,1,0,0
2,T20Is,2,1,1,4,4*,-,4,100.00,0,0,0,0,0,0,2,2,30,48,1,1/33,1/33,48.00,9.60,30.0,0,0,0
3,First-class,145,185,53,1682,75,12.74,3431,49.02,0,2,196,15,63,0,145,266,34445,17632,510,8/50,13/154,34.57,3.07,67.5,20,16,2
4,List A,71,34,19,213,37*,14.20,209,101.91,0,0,18,8,30,0,71,70,3865,3131,83,4/10,4/10,37.72,4.86,46.5,4,0,0
5,T20s,40,15,6,51,11,5.66,54,94.44,0,0,4,0,12,0,40,39,820,981,49,5/23,5/23,20.02,7.17,16.7,1,1,0
