,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,8,14,1,663,161,51.00,1299,51.03,1,5,71,1,6,0,8,5,66,45,0,-,-,-,4.09,-,0,0,0
1,ODIs,42,39,2,1273,128,34.40,1414,90.02,1,10,135,16,12,0,42,26,765,737,12,2/22,2/22,61.41,5.78,63.7,0,0,0
2,T20Is,16,15,3,319,48*,26.58,245,130.20,0,0,19,10,4,0,16,3,24,39,1,1/16,1/16,39.00,9.75,24.0,0,0,0
3,First-class,87,159,6,5861,192,38.30,9653,60.71,8,41,789,23,38,0,87,90,4012,2534,41,3/42,4/64,61.80,3.78,97.8,0,0,0
4,List A,91,87,3,3118,202,37.11,3323,93.83,7,16,334,56,27,0,91,46,1206,1195,20,2/9,2/9,59.75,5.94,60.3,0,0,0
5,T20s,72,70,12,1808,101*,31.17,1334,135.53,1,8,122,80,23,0,72,31,313,458,17,3/16,3/16,26.94,8.77,18.4,0,0,0
