,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,7,5,2,4,2,1.33,28,14.28,0,0,0,0,1,0,7,7,354,324,7,3/35,3/35,46.28,5.49,50.5,0,0,0
1,T20Is,17,2,1,9,7,9.00,12,75.00,0,0,0,1,0,0,17,17,372,502,25,4/8,4/8,20.08,8.09,14.8,1,0,0
2,First-class,4,6,4,5,4,2.50,37,13.51,0,0,1,0,1,0,4,8,720,347,13,3/50,6/103,26.69,2.89,55.3,0,0,0
3,List A,21,14,9,11,4*,2.20,71,15.49,0,0,0,0,4,0,21,21,1110,1008,25,4/37,4/37,40.32,5.44,44.4,1,0,0
4,T20s,51,10,8,26,7,13.00,32,81.25,0,0,1,1,5,0,51,51,1130,1485,62,4/8,4/8,23.95,7.88,18.2,1,0,0
