,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,21,35,7,984,92,35.14,2278,43.19,0,5,107,3,87,5,21,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,35,35,3,890,111,27.81,1257,70.80,1,5,96,6,51,4,35,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,12,9,1,82,25,10.25,77,106.49,0,0,7,3,11,2,12,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,117,198,27,5035,215,29.44,11243,44.78,1,29,561,16,361,16,117,3,36,23,0,-,-,-,3.83,-,0,0,0
4,List A,132,130,15,3844,134,33.42,5365,71.64,8,16,344,33,172,21,132,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,80,74,3,1637,91,23.05,1335,122.62,0,10,161,44,56,15,80,-,-,-,-,-,-,-,-,-,-,-,-
