,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,64,117,16,6199,239,61.37,11171,55.49,23,24,684,36,96,0,64,49,1339,933,17,3/18,4/83,54.88,4.18,78.7,0,0,0
1,ODIs,118,104,12,3810,164,41.41,4414,86.31,8,23,322,33,65,0,118,39,1070,963,28,3/16,3/16,34.39,5.40,38.2,0,0,0
2,T20Is,30,25,5,431,90,21.55,352,122.44,0,2,34,11,18,0,30,17,291,377,17,3/20,3/20,22.17,7.77,17.1,0,0,0
3,First-class,118,208,26,10424,239,57.27,18176,57.35,37,44,1217,81,174,0,118,112,5057,3542,67,7/64,8/169,52.86,4.20,75.4,2,1,0
4,List A,164,148,23,5605,164,44.84,6433,87.12,10,36,461,72,94,0,164,67,2012,1816,47,3/16,3/16,38.63,5.41,42.8,0,0,0
5,T20s,176,155,34,3644,101,30.11,2934,124.19,1,15,317,81,94,0,176,52,824,1056,54,4/13,4/13,19.55,7.68,15.2,2,0,0
