,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,74,137,5,6363,253,48.20,8540,74.50,21,29,765,55,54,0,74,19,342,269,4,2/45,2/45,67.25,4.71,85.5,0,0,0
1,ODIs,116,114,5,4990,179,45.77,5222,95.55,17,20,520,78,53,0,116,1,6,8,0,-,-,-,8.00,-,0,0,0
2,T20Is,70,70,3,1792,90*,26.74,1279,140.10,0,13,172,79,41,0,70,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,102,184,7,8608,253,48.63,11545,74.56,28,37,1055,75,68,0,102,34,595,455,6,2/45,2/45,75.83,4.58,99.1,0,0,0
4,List A,161,159,7,6741,197,44.34,6933,97.23,22,25,693,135,71,0,161,8,144,158,4,1/11,1/11,39.50,6.58,36.0,0,0,0
5,T20s,271,270,30,8803,135*,36.67,6190,142.21,7,71,860,349,129,0,271,1,6,13,0,-,-,-,13.00,-,0,0,0
