,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,48,20,5,100,22,6.66,159,62.89,0,0,6,1,10,0,48,48,2480,2363,65,4/43,4/43,36.35,5.71,38.1,1,0,0
1,T20Is,22,6,4,23,9,11.50,26,88.46,0,0,2,0,1,0,22,21,444,447,23,3/16,3/16,19.43,6.04,19.3,0,0,0
2,First-class,36,59,7,1118,74,21.50,1567,71.34,0,6,123,14,9,0,36,63,7348,4804,102,6/62,10/119,47.09,3.92,72.0,3,2,1
3,List A,82,47,11,563,66,15.63,580,97.06,0,3,57,15,18,0,82,81,4371,3970,118,4/18,4/18,33.64,5.44,37.0,4,0,0
4,T20s,115,40,17,138,17*,6.00,155,89.03,0,0,11,2,15,0,115,112,2319,2780,127,6/19,6/19,21.88,7.19,18.2,0,1,0
