,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,31,58,4,1626,83,30.11,2282,71.25,0,11,184,9,78,17,31,-,-,-,-,-,-,-,-,-,-,-,-
1,ODIs,52,49,1,1571,116,32.72,1679,93.56,2,9,182,12,38,9,52,-,-,-,-,-,-,-,-,-,-,-,-
2,T20Is,18,17,0,328,68,19.29,235,139.57,0,1,48,7,10,0,18,-,-,-,-,-,-,-,-,-,-,-,-
3,First-class,89,158,9,5437,209,36.48,6887,78.94,11,28,618,37,208,47,89,2,30,16,0,-,-,-,3.20,-,0,0,0
4,List A,127,122,2,4060,140,33.83,4382,92.65,9,20,469,35,116,30,127,-,-,-,-,-,-,-,-,-,-,-,-
5,T20s,60,57,5,1123,79*,21.59,807,139.15,0,6,153,25,41,13,60,-,-,-,-,-,-,-,-,-,-,-,-
