,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,25,48,2,1495,173,32.50,2683,55.72,4,5,181,9,25,0,25,36,1375,804,15,3/36,5/51,53.60,3.50,91.6,0,0,0
1,ODIs,40,38,7,796,84,25.67,1061,75.02,0,4,78,8,19,0,40,33,908,811,20,3/32,3/32,40.55,5.35,45.4,0,0,0
2,T20Is,13,13,0,257,62,19.76,252,101.98,0,1,18,4,4,0,13,7,90,100,5,2/22,2/22,20.00,6.66,18.0,0,0,0
3,First-class,82,148,5,5037,173,35.22,8298,60.70,13,23,594,62,89,0,82,98,4399,2481,82,6/33,9/41,30.25,3.38,53.6,3,1,0
4,List A,82,79,8,1916,132,26.98,2391,80.13,3,6,213,20,38,0,82,62,1677,1398,40,3/32,3/32,34.95,5.00,41.9,0,0,0
5,T20s,48,47,4,1188,81*,27.62,927,128.15,0,8,113,36,19,0,48,29,389,479,19,2/9,2/9,25.21,7.38,20.4,0,0,0
