,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,ODIs,10,10,0,348,104,34.80,349,99.71,1,1,40,8,4,0,10,-,-,-,-,-,-,-,-,-,-,-,-
1,T20Is,3,3,0,17,16,5.66,20,85.00,0,0,0,2,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-
2,First-class,16,29,2,954,223,35.33,1305,73.10,2,4,132,14,16,0,16,-,-,-,-,-,-,-,-,-,-,-,-
3,List A,33,31,2,1392,139,48.00,1414,98.44,5,6,149,35,17,0,33,-,-,-,-,-,-,-,-,-,-,-,-
4,T20s,17,17,1,341,74,21.31,220,155.00,0,4,38,15,5,0,17,-,-,-,-,-,-,-,-,-,-,-,-
