,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,12,23,3,702,109,35.10,1712,41.00,1,5,59,3,2,0,12,-,-,-,-,-,-,-,-,-,-,-,-
1,First-class,125,200,35,8072,231*,48.92,15164,53.23,22,35,636,88,100,0,125,18,240,163,2,2/22,2/22,81.50,4.07,120.0,0,0,0
2,List A,102,89,19,2897,140,41.38,4091,70.81,5,18,167,37,48,0,102,17,293,268,9,2/18,2/18,29.77,5.48,32.5,0,0,0
3,T20s,27,25,3,513,54,23.31,517,99.22,0,1,31,6,13,0,27,-,-,-,-,-,-,-,-,-,-,-,-
