,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,2,4,1,131,75*,43.66,233,56.22,0,1,17,2,2,0,2,2,12,16,0,-,-,-,8.00,-,0,0,0
1,ODIs,5,5,0,127,49,25.40,189,67.19,0,0,15,2,0,0,5,1,12,16,0,-,-,-,8.00,-,0,0,0
2,First-class,63,113,7,3932,234,37.09,6364,61.78,11,18,402,71,57,0,63,13,120,132,1,1/15,1/15,132.00,6.60,120.0,0,0,0
3,List A,42,40,1,1111,75,28.48,1738,63.92,0,6,86,9,7,0,42,3,48,55,2,1/19,1/19,27.50,6.87,24.0,0,0,0
4,T20s,15,13,0,176,46,13.53,164,107.31,0,0,18,3,7,0,15,-,-,-,-,-,-,-,-,-,-,-,-
