,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,5,9,0,298,68,33.11,454,65.63,0,2,32,11,3,0,5,9,413,257,11,3/25,5/51,23.36,3.73,37.5,0,0,0
1,ODIs,27,24,1,516,66,22.43,525,98.28,0,3,39,13,6,0,27,21,601,547,9,2/27,2/27,60.77,5.46,66.7,0,0,0
2,T20Is,22,19,3,275,42,17.18,208,132.21,0,0,16,12,6,0,22,13,138,206,8,2/17,2/17,25.75,8.95,17.2,0,0,0
3,First-class,123,203,17,7124,185*,38.30,10724,66.43,13,47,757,156,104,0,123,167,8063,5116,156,5/26,9/120,32.79,3.80,51.6,5,6,0
4,List A,173,151,24,3374,111*,26.56,3722,90.65,1,17,247,99,84,0,173,124,3737,2923,102,6/40,6/40,28.65,4.69,36.6,4,1,0
5,T20s,97,88,18,1276,66,18.22,945,135.02,0,3,92,53,47,0,97,65,879,1159,44,4/22,4/22,26.34,7.91,19.9,1,0,0
