,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,11,17,6,117,25,10.63,274,42.70,0,0,19,0,6,0,11,20,2063,1276,37,5/95,7/107,34.48,3.71,55.7,3,2,0
1,ODIs,20,11,4,31,6,4.42,87,35.63,0,0,1,0,7,0,20,19,901,969,17,4/52,4/52,57.00,6.45,53.0,1,0,0
2,T20Is,6,2,2,2,1*,-,3,66.66,0,0,0,0,3,0,6,6,144,175,11,4/23,4/23,15.90,7.29,13.0,1,0,0
3,First-class,60,88,20,850,64,12.50,2357,36.06,0,1,92,10,37,0,60,109,10611,6497,255,7/70,10/134,25.47,3.67,41.6,18,13,1
4,List A,50,31,11,195,30,9.75,351,55.55,0,0,19,3,14,0,50,47,2191,2123,63,5/39,5/39,33.69,5.81,34.7,3,2,0
5,T20s,35,11,5,20,6*,3.33,30,66.66,0,0,1,0,11,0,35,34,712,859,44,4/18,4/18,19.52,7.23,16.1,3,0,0
