,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,5,9,2,135,43*,19.28,246,54.87,0,0,14,0,1,0,5,10,1013,655,27,6/115,8/44,24.25,3.87,37.5,0,3,0
1,ODIs,34,26,5,283,50*,13.47,410,69.02,0,1,24,3,14,0,34,32,1653,1423,48,6/29,6/29,29.64,5.16,34.4,2,2,0
2,T20Is,19,10,4,49,11*,8.16,53,92.45,0,0,6,0,5,0,19,19,412,526,16,2/9,2/9,32.87,7.66,25.7,0,0,0
3,First-class,46,65,23,997,92,23.73,1984,50.25,0,4,118,6,20,0,46,77,6968,4185,148,7/139,8/44,28.27,3.60,47.0,5,6,0
4,List A,81,42,12,383,50*,12.76,539,71.05,0,1,34,5,23,0,81,75,3544,2899,95,6/29,6/29,30.51,4.90,37.3,5,3,0
5,T20s,61,24,10,92,28,6.57,109,84.40,0,0,7,1,18,0,61,57,1234,1475,67,4/17,4/17,22.01,7.17,18.4,1,0,0
