,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
100,lost batting first,2006-2019,55,2005,128*,41.77,6,0,-,-,0,30,0,-
101,lost fielding first,2007-2019,39,1036,110,26.56,1,0,-,-,0,16,0,-
102,tied batting first,2014-2019,2,32,17,16.00,0,-,-,-,-,0,0,-
103,tied fielding first,2008-2008,1,48,48,48.00,0,-,-,-,-,0,0,-
104,no result batting first,2007-2017,5,149,75,49.66,0,-,-,-,-,1,0,-
105,no result fielding first,2007-2018,10,38,25,19.00,0,-,-,-,-,3,0,-
107,2 team series,2006-2019,166,6373,181*,51.39,19,0,-,-,0,94,0,-
108,3-4 team tournaments,2007-2017,20,728,95,45.50,0,0,-,-,0,20,0,-
109,5+ team tournaments,2007-2019,44,1283,131*,34.67,1,-,-,-,-,23,0,-
111,only match in series,2011-2015,2,8,7,4.00,0,-,-,-,-,0,0,-
112,1st match in series,2006-2019,39,1568,128*,58.07,4,0,-,-,0,22,0,-
113,2nd match in series,2006-2019,37,1472,119*,64.00,5,0,-,-,0,24,0,-
114,3rd match in series,2007-2019,38,1520,137,47.50,6,0,-,-,0,23,0,-
115,4th match in series,2006-2019,24,984,181*,49.20,3,-,-,-,-,8,0,-
116,5th match in series,2006-2019,23,709,102,41.70,1,-,-,-,-,15,0,-
117,6th match in series,2011-2015,2,101,96,50.50,0,-,-,-,-,2,0,-
118,7th match in series,2015-2015,1,11,11,11.00,0,-,-,-,-,0,0,-
120,World Cup,2007-2019,33,1002,131*,37.11,1,-,-,-,-,11,0,-
121,Chappell-Hadlee,2007-2017,19,699,117,41.11,2,-,-,-,-,8,0,-
122,ICC Champions Trophy,2009-2017,11,281,72,28.10,0,-,-,-,-,12,0,-
124,tournament finals,2009-2019,3,61,40,20.33,0,-,-,-,-,1,0,-
125,tournament semi-finals,2007-2019,5,187,74,37.40,0,-,-,-,-,3,0,-
126,tournament quarter-finals,2011-2015,2,85,43,42.50,0,-,-,-,-,0,0,-
127,preliminary matches,2007-2019,54,1678,131*,39.02,1,0,-,-,0,39,0,-
