,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,7.0,37,2,0,0,,v Afghanistan,Bristol,1 Jun 2019
1,2,DNB,-,-,-,-,-,,v Afghanistan,Bristol,1 Jun 2019
2,1,19,-,-,-,-,-,,v West Indies,Nottingham,6 Jun 2019
3,2,-,4.0,18,0,0,0,,v West Indies,Nottingham,6 Jun 2019
4,1,-,7.0,62,2,1,0,,v India,The Oval,9 Jun 2019
