,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,22,-,-,-,-,-,,v England,Melbourne,14 Feb 2015
1,2,-,DNB,-,-,0,0,,v England,Melbourne,14 Feb 2015
2,1,34,-,-,-,-,-,,v New Zealand,Auckland,28 Feb 2015
3,2,-,DNB,-,-,1,0,,v New Zealand,Auckland,28 Feb 2015
4,1,178,-,-,-,-,-,,v Afghanistan,Perth,4 Mar 2015
