,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,11,-,-,-,-,-,,v Zimbabwe,Ahmedabad,21 Feb 2011
1,2,-,5.0,24,0,0,0,,v Zimbabwe,Ahmedabad,21 Feb 2011
2,1,-,9.0,44,1,0,0,,v New Zealand,Nagpur,25 Feb 2011
3,2,DNB,-,-,-,-,-,,v New Zealand,Nagpur,25 Feb 2011
4,0,TDNB,-,-,-,-,-,,v Sri Lanka,Colombo (RPS),5 Mar 2011
