,Type,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
0,Tests,20,23,9,130,29*,9.28,235,55.31,0,0,18,1,8,0,20,37,3925,2294,57,5/32,8/130,40.24,3.50,68.8,1,2,0
1,ODIs,107,36,16,157,29,7.85,225,69.77,0,0,21,1,25,0,107,104,5541,4297,173,7/45,7/45,24.83,4.65,32.0,7,3,0
2,T20Is,38,4,3,19,9*,19.00,18,105.55,0,0,1,1,7,0,38,38,845,948,63,5/23,5/23,15.04,6.73,13.4,2,2,0
3,First-class,194,246,62,2617,77*,14.22,,,0,4,,,82,0,194,,38291,20882,784,8/42,,26.63,3.27,48.8,,53,11
4,List A,236,77,26,476,41*,9.33,,,0,0,,,56,0,236,,11266,8697,364,7/45,7/45,23.89,4.63,30.9,14,7,0
5,T20s,249,45,25,200,23,10.00,186,107.52,0,0,15,8,58,0,249,236,5315,6236,303,5/23,5/23,20.58,7.03,17.5,9,2,0
